"Id"	"Word"	"TrueMeaning"	"WordType"	"TrialNum"
"325-3"	"yawayawa"	"fragile"	"RNAdj"	1
"325-3"	"nopperi"	"smooth"	"NRI"	2
"325-3"	"musumusu"	"sullen"	"RNRI"	3
"325-3"	"damedame"	"useless"	"RNAdj"	4
"325-3"	"muku"	"pure"	"NAdj"	5
"325-3"	"gaku"	"dejected"	"NRI"	6
"325-3"	"kukkirikukkiri"	"clear"	"RNRI"	7
"325-3"	"potchari"	"plump"	"NRI"	8
"325-3"	"jimi"	"subdued"	"NAdj"	9
"325-3"	"kokukoku"	"harsh"	"RNAdj"	10
"325-3"	"debudebu"	"fat"	"RI"	11
"325-3"	"zatsuzatsu"	"sloppy"	"RNAdj"	12
"325-3"	"hisohiso"	"whispering"	"RI"	13
"325-3"	"fubi"	"deficient"	"NAdj"	14
"325-3"	"kachinkachin"	"offended"	"RNRI"	15
"325-3"	"yaboyabo"	"tasteless"	"RNAdj"	16
"325-3"	"buruburu"	"shivering"	"RI"	17
"325-3"	"hiku"	"agitated"	"SRI"	18
"325-3"	"kakkiri"	"exact"	"NRI"	19
"325-3"	"kibi"	"energetic"	"SRI"	20
"325-3"	"gowa"	"stiff"	"SRI"	21
"325-3"	"mucha"	"rash"	"NAdj"	22
"325-3"	"pata"	"sudden"	"NRI"	23
"325-3"	"yura"	"wobbly"	"SRI"	24
"325-3"	"gosogoso"	"whole"	"RNRI"	25
"325-3"	"boro"	"worn out"	"SRI"	26
"325-3"	"bassaribassari"	"resolute"	"RNRI"	27
"325-3"	"garagara"	"to change ocmpletely"	"RNRI"	28
"325-3"	"kabi"	"gaudy"	"NAdj"	29
"325-3"	"gussuri"	"fast asleep"	"NRI"	30
"325-3"	"gayagaya"	"noisy"	"RI"	31
"325-3"	"bukubuku"	"chubby"	"RI"	32
"325-3"	"himahima"	"free"	"RNAdj"	33
"325-3"	"ukiuki"	"happy"	"RI"	34
"325-3"	"furi"	"disadvantaged"	"NAdj"	35
"325-3"	"seka"	"hasty"	"SRI"	36
"325-3"	"boro"	"worn out"	"SRI"	37
"325-3"	"buruburu"	"shivering"	"RI"	38
"325-3"	"gowa"	"stiff"	"SRI"	39
"325-3"	"gayagaya"	"noisy"	"RI"	40
"325-3"	"pata"	"sudden"	"NRI"	41
"325-3"	"debudebu"	"fat"	"RI"	42
"325-3"	"ukiuki"	"happy"	"RI"	43
"325-3"	"zatsuzatsu"	"sloppy"	"RNAdj"	44
"325-3"	"gaku"	"dejected"	"NRI"	45
"325-3"	"muku"	"pure"	"NAdj"	46
"325-3"	"himahima"	"free"	"RNAdj"	47
"325-3"	"hisohiso"	"whispering"	"RI"	48
"325-3"	"nopperi"	"smooth"	"NRI"	49
"325-3"	"potchari"	"plump"	"NRI"	50
"325-3"	"fubi"	"deficient"	"NAdj"	51
"325-3"	"gosogoso"	"whole"	"RNRI"	52
"325-3"	"yawayawa"	"fragile"	"RNAdj"	53
"325-3"	"kakkiri"	"exact"	"NRI"	54
"325-3"	"kachinkachin"	"offended"	"RNRI"	55
"325-3"	"bassaribassari"	"resolute"	"RNRI"	56
"325-3"	"musumusu"	"sullen"	"RNRI"	57
"325-3"	"kabi"	"gaudy"	"NAdj"	58
"325-3"	"kokukoku"	"harsh"	"RNAdj"	59
"325-3"	"furi"	"disadvantaged"	"NAdj"	60
"325-3"	"hiku"	"agitated"	"SRI"	61
"325-3"	"yaboyabo"	"tasteless"	"RNAdj"	62
"325-3"	"gussuri"	"fast asleep"	"NRI"	63
"325-3"	"mucha"	"rash"	"NAdj"	64
"325-3"	"kukkirikukkiri"	"clear"	"RNRI"	65
"325-3"	"yura"	"wobbly"	"SRI"	66
"325-3"	"seka"	"hasty"	"SRI"	67
"325-3"	"bukubuku"	"chubby"	"RI"	68
"325-3"	"garagara"	"to change ocmpletely"	"RNRI"	69
"325-3"	"jimi"	"subdued"	"NAdj"	70
"325-3"	"damedame"	"useless"	"RNAdj"	71
"325-3"	"kibi"	"energetic"	"SRI"	72
